"","Plant_species","bee_family","Id","Interaction"
"1","Acantholippia seriphioides","Andrenidae","15_2_peralta_2006_mendoza_site_2.csv",0
"2","Acantholippia seriphioides","Apidae","15_2_peralta_2006_mendoza_site_2.csv",0
"3","Acantholippia seriphioides","Colletidae","15_2_peralta_2006_mendoza_site_2.csv",0
"4","Acantholippia seriphioides","Halictidae","15_2_peralta_2006_mendoza_site_2.csv",0
"5","Acantholippia seriphioides","Megachilidae","15_2_peralta_2006_mendoza_site_2.csv",0
"6","Achillea millefolium","Andrenidae","2_1_dicks_2002_england_shelfanger.csv",0
"7","Achillea millefolium","Apidae","17_1_arroyo_correa_new_zealand_2019_1.csv",4
"8","Achillea millefolium","Apidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"9","Achillea millefolium","Apidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"10","Achillea millefolium","Apidae","2_1_dicks_2002_england_shelfanger.csv",0
"11","Achillea millefolium","Apidae","6_1_inouye_1988_australia.csv",0
"12","Achillea millefolium","Colletidae","17_1_arroyo_correa_new_zealand_2019_1.csv",10
"13","Achillea millefolium","Colletidae","17_2_arroyo_correa_new_zealand_2019_2.csv",1
"14","Achillea millefolium","Colletidae","17_3_arroyo_correa_new_zealand_2019_3.csv",28
"15","Achillea millefolium","Colletidae","6_1_inouye_1988_australia.csv",0
"16","Achillea millefolium","Halictidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"17","Achillea millefolium","Halictidae","17_2_arroyo_correa_new_zealand_2019_2.csv",1
"18","Achillea millefolium","Halictidae","17_3_arroyo_correa_new_zealand_2019_3.csv",2
"19","Achillea millefolium","Halictidae","2_1_dicks_2002_england_shelfanger.csv",0
"20","Achillea millefolium","Halictidae","6_1_inouye_1988_australia.csv",7
"21","Achillea millefolium","Megachilidae","2_1_dicks_2002_england_shelfanger.csv",0
"22","Achillea wilsoniana","Apidae","5_1_fang_2008_china.csv",0
"23","Achillea wilsoniana","Colletidae","5_1_fang_2008_china.csv",0
"24","Achillea wilsoniana","Halictidae","5_1_fang_2008_china.csv",0
"25","Aciphylla glacialis","Apidae","6_1_inouye_1988_australia.csv",0
"26","Aciphylla glacialis","Colletidae","6_1_inouye_1988_australia.csv",0
"27","Aciphylla glacialis","Halictidae","6_1_inouye_1988_australia.csv",0
"28","Aciphylla simplicifolia","Apidae","6_1_inouye_1988_australia.csv",0
"29","Aciphylla simplicifolia","Colletidae","6_1_inouye_1988_australia.csv",0
"30","Aciphylla simplicifolia","Halictidae","6_1_inouye_1988_australia.csv",0
"31","Adenophora capillaris","Apidae","5_1_fang_2008_china.csv",52
"32","Adenophora capillaris","Colletidae","5_1_fang_2008_china.csv",0
"33","Adenophora capillaris","Halictidae","5_1_fang_2008_china.csv",14
"34","Adenophora jasionifolia","Apidae","5_1_fang_2008_china.csv",76
"35","Adenophora jasionifolia","Colletidae","5_1_fang_2008_china.csv",0
"36","Adenophora jasionifolia","Halictidae","5_1_fang_2008_china.csv",5
"37","Adenophora khasiana","Apidae","5_1_fang_2008_china.csv",62
"38","Adenophora khasiana","Colletidae","5_1_fang_2008_china.csv",0
"39","Adenophora khasiana","Halictidae","5_1_fang_2008_china.csv",12
"40","Aeschynomene mollicula","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"41","Aeschynomene mollicula","Apidae","10_1_souza_2017_brazil_chaco.csv",56
"42","Aeschynomene mollicula","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"43","Aeschynomene mollicula","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"44","Aeschynomene mollicula","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"45","Aetheorrina bulbosa","Andrenidae","1_1_bartomeus_spain_2008_batca_1_2.csv",4
"46","Aetheorrina bulbosa","Andrenidae","1_3_bartomeus_spain_2008_medca_1_2.csv",0
"47","Aetheorrina bulbosa","Apidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1
"48","Aetheorrina bulbosa","Apidae","1_3_bartomeus_spain_2008_medca_1_2.csv",0
"49","Aetheorrina bulbosa","Colletidae","1_1_bartomeus_spain_2008_batca_1_2.csv",0
"50","Aetheorrina bulbosa","Colletidae","1_3_bartomeus_spain_2008_medca_1_2.csv",0
"51","Aetheorrina bulbosa","Halictidae","1_1_bartomeus_spain_2008_batca_1_2.csv",2
"52","Aetheorrina bulbosa","Halictidae","1_3_bartomeus_spain_2008_medca_1_2.csv",0
"53","Aetheorrina bulbosa","Megachilidae","1_1_bartomeus_spain_2008_batca_1_2.csv",0
"54","Aetheorrina bulbosa","Megachilidae","1_3_bartomeus_spain_2008_medca_1_2.csv",0
"55","Agauria salicifolia","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",3
"56","Agauria salicifolia","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"57","Agrimonia pilosa","Apidae","5_1_fang_2008_china.csv",0
"58","Agrimonia pilosa","Colletidae","5_1_fang_2008_china.csv",0
"59","Agrimonia pilosa","Halictidae","5_1_fang_2008_china.csv",8
"60","Ajuga forrestii","Apidae","5_1_fang_2008_china.csv",326
"61","Ajuga forrestii","Colletidae","5_1_fang_2008_china.csv",0
"62","Ajuga forrestii","Halictidae","5_1_fang_2008_china.csv",0
"63","Allium ampeloprasum","Andrenidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",0
"64","Allium ampeloprasum","Apidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",0
"65","Allium ampeloprasum","Colletidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",0
"66","Allium ampeloprasum","Halictidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",0
"67","Allium ampeloprasum","Megachilidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",0
"68","Allium atrosanguineum","Apidae","5_1_fang_2008_china.csv",0
"69","Allium atrosanguineum","Colletidae","5_1_fang_2008_china.csv",0
"70","Allium atrosanguineum","Halictidae","5_1_fang_2008_china.csv",0
"71","Allium cyathophorum","Apidae","5_1_fang_2008_china.csv",3
"72","Allium cyathophorum","Colletidae","5_1_fang_2008_china.csv",0
"73","Allium cyathophorum","Halictidae","5_1_fang_2008_china.csv",4
"74","Allium wallichii","Apidae","5_1_fang_2008_china.csv",39
"75","Allium wallichii","Colletidae","5_1_fang_2008_china.csv",0
"76","Allium wallichii","Halictidae","5_1_fang_2008_china.csv",32
"77","Aloyssia gratissima","Andrenidae","15_2_peralta_2006_mendoza_site_2.csv",0
"78","Aloyssia gratissima","Apidae","15_1_peralta_2006_mendoza_site_1.csv",346
"79","Aloyssia gratissima","Apidae","15_2_peralta_2006_mendoza_site_2.csv",28
"80","Aloyssia gratissima","Colletidae","15_1_peralta_2006_mendoza_site_1.csv",0
"81","Aloyssia gratissima","Colletidae","15_2_peralta_2006_mendoza_site_2.csv",0
"82","Aloyssia gratissima","Halictidae","15_1_peralta_2006_mendoza_site_1.csv",3
"83","Aloyssia gratissima","Halictidae","15_2_peralta_2006_mendoza_site_2.csv",0
"84","Aloyssia gratissima","Megachilidae","15_1_peralta_2006_mendoza_site_1.csv",0
"85","Aloyssia gratissima","Megachilidae","15_2_peralta_2006_mendoza_site_2.csv",0
"86","Alstonia macrophylla","Apidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",7
"87","Alstonia macrophylla","Apidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",3
"88","Alstonia macrophylla","Apidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",2
"89","Alstonia macrophylla","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",2
"90","Alstonia macrophylla","Apidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",0
"91","Alstonia macrophylla","Apidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",0
"92","Alstonia macrophylla","Apidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",13
"93","Alstonia macrophylla","Halictidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",0
"94","Alstonia macrophylla","Halictidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",0
"95","Alstonia macrophylla","Halictidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"96","Alstonia macrophylla","Halictidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"97","Alstonia macrophylla","Halictidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",0
"98","Alstonia macrophylla","Halictidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",0
"99","Alstonia macrophylla","Halictidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",5
"100","Alstonia macrophylla","Megachilidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",0
"101","Alstonia macrophylla","Megachilidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"102","Alstonia macrophylla","Megachilidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",0
"103","Alstonia macrophylla","Megachilidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"104","Alternanthera sp.","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"105","Alternanthera sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"106","Alternanthera sp.","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"107","Alternanthera sp.","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"108","Alternanthera sp.","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"109","Alyssum maritimum","Andrenidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1
"110","Alyssum maritimum","Apidae","1_1_bartomeus_spain_2008_batca_1_2.csv",0
"111","Alyssum maritimum","Colletidae","1_1_bartomeus_spain_2008_batca_1_2.csv",0
"112","Alyssum maritimum","Halictidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1
"113","Alyssum maritimum","Megachilidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1
"114","Anaphalis nepalensis","Apidae","5_1_fang_2008_china.csv",0
"115","Anaphalis nepalensis","Colletidae","5_1_fang_2008_china.csv",0
"116","Anaphalis nepalensis","Halictidae","5_1_fang_2008_china.csv",5
"117","Anchusa azurea","Andrenidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",4
"118","Anchusa azurea","Apidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",1
"119","Anchusa azurea","Colletidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"120","Anchusa azurea","Halictidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"121","Anchusa azurea","Megachilidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"122","Anchusa azurea","Melittidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",2
"123","Andromeda glaucophylla","Andrenidae","9_1_small_1976_canada.csv",0
"124","Andromeda glaucophylla","Apidae","9_1_small_1976_canada.csv",3
"125","Andromeda glaucophylla","Colletidae","9_1_small_1976_canada.csv",0
"126","Andromeda glaucophylla","Halictidae","9_1_small_1976_canada.csv",0
"127","Andryala integrifolia","Andrenidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",3
"128","Andryala integrifolia","Andrenidae","12_12_bartomeus_spain_2008_PinaresdeHinojos_unp.csv",4
"129","Andryala integrifolia","Andrenidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",16
"130","Andryala integrifolia","Andrenidae","12_3_bartomeus_spain_2008_Bonares_unp.csv",2
"131","Andryala integrifolia","Andrenidae","12_8_bartomeus_spain_2008_LaCunya_unp.csv",3
"132","Andryala integrifolia","Andrenidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",1
"133","Andryala integrifolia","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"134","Andryala integrifolia","Apidae","12_12_bartomeus_spain_2008_PinaresdeHinojos_unp.csv",0
"135","Andryala integrifolia","Apidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",0
"136","Andryala integrifolia","Apidae","12_3_bartomeus_spain_2008_Bonares_unp.csv",0
"137","Andryala integrifolia","Apidae","12_8_bartomeus_spain_2008_LaCunya_unp.csv",0
"138","Andryala integrifolia","Apidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"139","Andryala integrifolia","Colletidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"140","Andryala integrifolia","Colletidae","12_12_bartomeus_spain_2008_PinaresdeHinojos_unp.csv",0
"141","Andryala integrifolia","Colletidae","12_3_bartomeus_spain_2008_Bonares_unp.csv",0
"142","Andryala integrifolia","Colletidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"143","Andryala integrifolia","Halictidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",1
"144","Andryala integrifolia","Halictidae","12_12_bartomeus_spain_2008_PinaresdeHinojos_unp.csv",0
"145","Andryala integrifolia","Halictidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",0
"146","Andryala integrifolia","Halictidae","12_3_bartomeus_spain_2008_Bonares_unp.csv",0
"147","Andryala integrifolia","Halictidae","12_8_bartomeus_spain_2008_LaCunya_unp.csv",1
"148","Andryala integrifolia","Halictidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"149","Andryala integrifolia","Megachilidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"150","Andryala integrifolia","Megachilidae","12_3_bartomeus_spain_2008_Bonares_unp.csv",0
"151","Andryala integrifolia","Megachilidae","12_8_bartomeus_spain_2008_LaCunya_unp.csv",0
"152","Andryala integrifolia","Megachilidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"153","Andryala integrifolia","Melittidae","12_12_bartomeus_spain_2008_PinaresdeHinojos_unp.csv",0
"154","Andryala integrifolia","Melittidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",0
"155","Andryala integrifolia","Melittidae","12_3_bartomeus_spain_2008_Bonares_unp.csv",0
"156","Andryala integrifolia","Melittidae","12_8_bartomeus_spain_2008_LaCunya_unp.csv",0
"157","Andryala integrifolia","Melittidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"158","Anemone rivularis","Apidae","5_1_fang_2008_china.csv",1
"159","Anemone rivularis","Colletidae","5_1_fang_2008_china.csv",0
"160","Anemone rivularis","Halictidae","5_1_fang_2008_china.csv",16
"161","Anemonella thalictroides","Andrenidae","16_1_burkle_usa_2013.csv",8
"162","Anemonella thalictroides","Apidae","16_1_burkle_usa_2013.csv",0
"163","Anemonella thalictroides","Colletidae","16_1_burkle_usa_2013.csv",0
"164","Anemonella thalictroides","Halictidae","16_1_burkle_usa_2013.csv",3
"165","Anemonella thalictroides","Megachilidae","16_1_burkle_usa_2013.csv",0
"166","Angelica archangelica","Apidae","18_1_bundgaard_2003_denmark.csv",1
"167","Anthriscus sylvestris","Apidae","18_1_bundgaard_2003_denmark.csv",0
"168","Antidesma madagascariense","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",0
"169","Antidesma madagascariense","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"170","Antidesma madagascariense","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"171","Antirhea borbonica","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",1
"172","Antirhea borbonica","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"173","Antirhea borbonica","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"174","Aphloia theiformis","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",49
"175","Aphloia theiformis","Apidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"176","Aphloia theiformis","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",1
"177","Aphloia theiformis","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",28
"178","Aphloia theiformis","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",111
"179","Aphloia theiformis","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"180","Aphloia theiformis","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",3
"181","Aphloia theiformis","Halictidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",19
"182","Aphloia theiformis","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",2
"183","Aphloia theiformis","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"184","Aphloia theiformis","Megachilidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"185","Apiaceae sp.1","Apidae","18_1_bundgaard_2003_denmark.csv",1
"186","Arabis alpina","Apidae","4_1_elberling_sweeden_1999.csv",0
"187","Arachis microsperma","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"188","Arachis microsperma","Apidae","10_1_souza_2017_brazil_chaco.csv",11
"189","Arachis microsperma","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"190","Arachis microsperma","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"191","Arachis microsperma","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"192","Arctium lappa","Apidae","5_1_fang_2008_china.csv",19
"193","Arctium lappa","Colletidae","5_1_fang_2008_china.csv",0
"194","Arctium lappa","Halictidae","5_1_fang_2008_china.csv",2
"195","Arctotheca calendula","Andrenidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"196","Arctotheca calendula","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"197","Arctotheca calendula","Colletidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"198","Arctotheca calendula","Halictidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",3
"199","Arctotheca calendula","Megachilidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"200","Arenaria yunnanensis","Apidae","5_1_fang_2008_china.csv",6
"201","Arenaria yunnanensis","Colletidae","5_1_fang_2008_china.csv",0
"202","Arenaria yunnanensis","Halictidae","5_1_fang_2008_china.csv",40
"203","Argusia argentea","Apidae","8_2_olesen_2002_mauritius.csv",57
"204","Armeria velutina","Andrenidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",0
"205","Armeria velutina","Andrenidae","12_7_bartomeus_spain_2008_Esparragal_unp.csv",0
"206","Armeria velutina","Apidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",0
"207","Armeria velutina","Apidae","12_7_bartomeus_spain_2008_Esparragal_unp.csv",1
"208","Armeria velutina","Halictidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",0
"209","Armeria velutina","Halictidae","12_7_bartomeus_spain_2008_Esparragal_unp.csv",6
"210","Armeria velutina","Megachilidae","12_7_bartomeus_spain_2008_Esparragal_unp.csv",3
"211","Armeria velutina","Melittidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",3
"212","Armeria velutina","Melittidae","12_7_bartomeus_spain_2008_Esparragal_unp.csv",0
"213","Arnica montana","Andrenidae","3_3_dupont_2009_denmark_so.csv",0
"214","Arnica montana","Apidae","3_3_dupont_2009_denmark_so.csv",427
"215","Arnica montana","Colletidae","3_3_dupont_2009_denmark_so.csv",0
"216","Arnica montana","Halictidae","3_3_dupont_2009_denmark_so.csv",27
"217","Arnica montana","Melittidae","3_3_dupont_2009_denmark_so.csv",0
"218","Aronia melanocarpa","Andrenidae","9_1_small_1976_canada.csv",11
"219","Aronia melanocarpa","Apidae","9_1_small_1976_canada.csv",5
"220","Aronia melanocarpa","Colletidae","9_1_small_1976_canada.csv",2
"221","Aronia melanocarpa","Halictidae","9_1_small_1976_canada.csv",7
"222","Arrabidaea sp.","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"223","Arrabidaea sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"224","Arrabidaea sp.","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"225","Arrabidaea sp.","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"226","Arrabidaea sp.","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"227","Asperula gunnii","Apidae","6_1_inouye_1988_australia.csv",0
"228","Asperula gunnii","Colletidae","6_1_inouye_1988_australia.csv",0
"229","Asperula gunnii","Halictidae","6_1_inouye_1988_australia.csv",0
"230","Asphodelus fistulosus","Andrenidae","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv",0
"231","Asphodelus fistulosus","Andrenidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"232","Asphodelus fistulosus","Andrenidae","12_13_bartomeus_spain_2008_Pinodelcuervo_unp.csv",0
"233","Asphodelus fistulosus","Apidae","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv",32
"234","Asphodelus fistulosus","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",19
"235","Asphodelus fistulosus","Apidae","12_13_bartomeus_spain_2008_Pinodelcuervo_unp.csv",0
"236","Asphodelus fistulosus","Colletidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"237","Asphodelus fistulosus","Halictidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"238","Asphodelus fistulosus","Halictidae","12_13_bartomeus_spain_2008_Pinodelcuervo_unp.csv",0
"239","Asphodelus fistulosus","Megachilidae","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv",0
"240","Asphodelus fistulosus","Megachilidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"241","Asphodelus fistulosus","Melittidae","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv",0
"242","Asphodelus fistulosus","Melittidae","12_13_bartomeus_spain_2008_Pinodelcuervo_unp.csv",0
"243","Aster diplostephioides","Apidae","5_1_fang_2008_china.csv",0
"244","Aster diplostephioides","Colletidae","5_1_fang_2008_china.csv",2
"245","Aster diplostephioides","Halictidae","5_1_fang_2008_china.csv",0
"246","Aster oreophilus","Apidae","5_1_fang_2008_china.csv",1
"247","Aster oreophilus","Colletidae","5_1_fang_2008_china.csv",0
"248","Aster oreophilus","Halictidae","5_1_fang_2008_china.csv",9
"249","Aster souliei","Apidae","5_1_fang_2008_china.csv",9
"250","Aster souliei","Colletidae","5_1_fang_2008_china.csv",0
"251","Aster souliei","Halictidae","5_1_fang_2008_china.csv",17
"252","Aster vestitus","Apidae","5_1_fang_2008_china.csv",0
"253","Aster vestitus","Colletidae","5_1_fang_2008_china.csv",0
"254","Aster vestitus","Halictidae","5_1_fang_2008_china.csv",9
"255","Aster yunnanensis","Apidae","5_1_fang_2008_china.csv",8
"256","Aster yunnanensis","Colletidae","5_1_fang_2008_china.csv",0
"257","Aster yunnanensis","Halictidae","5_1_fang_2008_china.csv",1
"258","Astragalus alpinus","Apidae","4_1_elberling_sweeden_1999.csv",3
"259","Astragalus lusitanicus","Andrenidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"260","Astragalus lusitanicus","Andrenidae","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv",0
"261","Astragalus lusitanicus","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",16
"262","Astragalus lusitanicus","Apidae","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv",20
"263","Astragalus lusitanicus","Colletidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"264","Astragalus lusitanicus","Halictidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"265","Astragalus lusitanicus","Halictidae","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv",0
"266","Astragalus lusitanicus","Megachilidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"267","Astragalus lusitanicus","Megachilidae","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv",0
"268","Astragalus lusitanicus","Melittidae","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv",0
"269","Astragalus pullus","Apidae","5_1_fang_2008_china.csv",71
"270","Astragalus pullus","Colletidae","5_1_fang_2008_china.csv",0
"271","Astragalus pullus","Halictidae","5_1_fang_2008_china.csv",0
"272","Ayenia tomentosa","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"273","Ayenia tomentosa","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"274","Ayenia tomentosa","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"275","Ayenia tomentosa","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"276","Ayenia tomentosa","Megachilidae","10_1_souza_2017_brazil_chaco.csv",1
"277","Azorina vidalii","Apidae","8_1_olesen_2002_azores.csv",98
"278","Badula insularis","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",0
"279","Badula insularis","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",1
"280","Badula insularis","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"281","Badula platiphylla","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",0
"282","Badula platiphylla","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"283","Badula platiphylla","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"284","Baeckia gunniana","Apidae","6_1_inouye_1988_australia.csv",0
"285","Baeckia gunniana","Colletidae","6_1_inouye_1988_australia.csv",0
"286","Baeckia gunniana","Halictidae","6_1_inouye_1988_australia.csv",0
"287","Bakerella hoyifolia","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",2
"288","Bakerella hoyifolia","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"289","Bartsia alpina","Apidae","4_1_elberling_sweeden_1999.csv",1
"290","Bertiera zaluzania","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",71
"291","Bertiera zaluzania","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",23
"292","Bertiera zaluzania","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"293","Beta maritima","Apidae","8_1_olesen_2002_azores.csv",0
"294","Borreria eryngioides","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"295","Borreria eryngioides","Apidae","10_1_souza_2017_brazil_chaco.csv",262
"296","Borreria eryngioides","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"297","Borreria eryngioides","Halictidae","10_1_souza_2017_brazil_chaco.csv",1
"298","Borreria eryngioides","Megachilidae","10_1_souza_2017_brazil_chaco.csv",27
"299","Brachycome scapiformis","Apidae","6_1_inouye_1988_australia.csv",0
"300","Brachycome scapiformis","Colletidae","6_1_inouye_1988_australia.csv",0
"301","Brachycome scapiformis","Halictidae","6_1_inouye_1988_australia.csv",0
"302","Brachycome scapigera","Apidae","6_1_inouye_1988_australia.csv",0
"303","Brachycome scapigera","Colletidae","6_1_inouye_1988_australia.csv",0
"304","Brachycome scapigera","Halictidae","6_1_inouye_1988_australia.csv",0
"305","Brachycome sp.","Apidae","6_1_inouye_1988_australia.csv",0
"306","Brachycome sp.","Colletidae","6_1_inouye_1988_australia.csv",0
"307","Brachycome sp.","Halictidae","6_1_inouye_1988_australia.csv",0
"308","Brachycome stolonifera","Apidae","6_1_inouye_1988_australia.csv",0
"309","Brachycome stolonifera","Colletidae","6_1_inouye_1988_australia.csv",0
"310","Brachycome stolonifera","Halictidae","6_1_inouye_1988_australia.csv",0
"311","Brachyglottis sp.","Apidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"312","Brachyglottis sp.","Apidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"313","Brachyglottis sp.","Colletidae","17_1_arroyo_correa_new_zealand_2019_1.csv",1
"314","Brachyglottis sp.","Colletidae","17_3_arroyo_correa_new_zealand_2019_3.csv",1
"315","Brachyglottis sp.","Halictidae","17_1_arroyo_correa_new_zealand_2019_1.csv",1
