"","Order_all","Family_all","Genus_all","Species_all","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m"
"422","Malpighiales","Chrysobalanaceae","Chrysobalanus","Chrysobalanus icaco","Hermaphrodite","self_compatible","low",3.3,"Campanulate","actinomorphic",9000,36,40,10,9,9,1,"shrub","Perennial",2.2
"423","Malpighiales","Chrysobalanaceae","Chrysobalanus","Chrysobalanus icaco","Hermaphrodite","self_compatible","low",3.3,"Campanulate","actinomorphic",9000,36,40,10,9,9,1,"shrub","Perennial",2.2
"424","Malpighiales","Chrysobalanaceae","Chrysobalanus","Chrysobalanus icaco","Hermaphrodite","self_compatible","low",3.3,"Campanulate","actinomorphic",9000,36,40,10,9,9,1,"shrub","Perennial",2.2
"425","Malpighiales","Chrysobalanaceae","Chrysobalanus","Chrysobalanus icaco","Hermaphrodite","self_compatible","low",3.3,"Campanulate","actinomorphic",9000,36,40,10,9,9,1,"shrub","Perennial",2.2
"426","Malpighiales","Chrysobalanaceae","Chrysobalanus","Chrysobalanus icaco","Hermaphrodite","self_compatible","low",3.3,"Campanulate","actinomorphic",9000,36,40,10,9,9,1,"shrub","Perennial",2.2
"427","Malpighiales","Chrysobalanaceae","Chrysobalanus","Chrysobalanus icaco","Hermaphrodite","self_compatible","low",3.3,"Campanulate","actinomorphic",9000,36,40,10,9,9,1,"shrub","Perennial",2.2
"428","Malpighiales","Chrysobalanaceae","Chrysobalanus","Chrysobalanus icaco","Hermaphrodite","self_compatible","low",3.3,"Campanulate","actinomorphic",9000,36,40,10,9,9,1,"shrub","Perennial",2.2
"429","Malpighiales","Chrysobalanaceae","Chrysobalanus","Chrysobalanus icaco","Hermaphrodite","self_compatible","low",3.3,"Campanulate","actinomorphic",9000,36,40,10,9,9,1,"shrub","Perennial",2.2
"430","Malpighiales","Chrysobalanaceae","Chrysobalanus","Chrysobalanus icaco","Hermaphrodite","self_compatible","low",3.3,"Campanulate","actinomorphic",9000,36,40,10,9,9,1,"shrub","Perennial",2.2
"431","Malpighiales","Chrysobalanaceae","Chrysobalanus","Chrysobalanus icaco","Hermaphrodite","self_compatible","low",3.3,"Campanulate","actinomorphic",9000,36,40,10,9,9,1,"shrub","Perennial",2.2
"432","Malpighiales","Chrysobalanaceae","Chrysobalanus","Chrysobalanus icaco","Hermaphrodite","self_compatible","low",3.3,"Campanulate","actinomorphic",9000,36,40,10,9,9,1,"shrub","Perennial",2.2
"433","Malpighiales","Chrysobalanaceae","Chrysobalanus","Chrysobalanus icaco","Hermaphrodite","self_compatible","low",3.3,"Campanulate","actinomorphic",9000,36,40,10,9,9,1,"shrub","Perennial",2.2
"434","Malpighiales","Chrysobalanaceae","Chrysobalanus","Chrysobalanus icaco","Hermaphrodite","self_compatible","low",3.3,"Campanulate","actinomorphic",9000,36,40,10,9,9,1,"shrub","Perennial",2.2
"435","Malpighiales","Chrysobalanaceae","Chrysobalanus","Chrysobalanus icaco","Hermaphrodite","self_compatible","low",3.3,"Campanulate","actinomorphic",9000,36,40,10,9,9,1,"shrub","Perennial",2.2
"436","Ranunculales","Ranunculaceae","Actaea","Actaea yunnanensis","Hermaphrodite","self_compatible","none",14.763136922684,"Open","actinomorphic",60,36,20,8,11.7640464008004,1.5,1,"herb","Perennial",0.9
"437","Ranunculales","Ranunculaceae","Actaea","Actaea yunnanensis","Hermaphrodite","self_compatible","none",14.763136922684,"Open","actinomorphic",60,36,20,8,11.7640464008004,1.5,1,"herb","Perennial",0.9
"438","Ranunculales","Ranunculaceae","Actaea","Actaea yunnanensis","Hermaphrodite","self_compatible","none",14.763136922684,"Open","actinomorphic",60,36,20,8,11.7640464008004,1.5,1,"herb","Perennial",0.9
"439","Ranunculales","Ranunculaceae","Actaea","Actaea yunnanensis","Hermaphrodite","self_compatible","none",14.763136922684,"Open","actinomorphic",60,36,20,8,11.7640464008004,1.5,1,"herb","Perennial",0.9
"440","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629166,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"441","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629161,"Open","actinomorphic",2585.49215560965,33,100,6.5,9,3.5,1,"tree","Perennial",12
"442","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629163,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"443","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629163,"Open","actinomorphic",2585.49215560965,33,100,6.5,9,3.5,1,"tree","Perennial",12
"444","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629167,"Open","actinomorphic",2585.49215560965,33,100,6.5,9,3.5,1,"tree","Perennial",12
"445","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629167,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"446","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.8591766862917,"Open","actinomorphic",2585.49215560963,33,100,6.5,9,3.5,1,"tree","Perennial",12
"447","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629166,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"448","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629189,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"449","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629165,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"450","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629165,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"451","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.8591766862916,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"452","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629166,"Open","actinomorphic",2585.49215560965,33,100,6.5,9,3.5,1,"tree","Perennial",12
"453","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629166,"Open","actinomorphic",2585.49215560965,33,100,6.5,9,3.5,1,"tree","Perennial",12
"454","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629171,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"455","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629166,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"456","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629165,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"457","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629163,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"458","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629166,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"459","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629166,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"460","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629164,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"461","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629164,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"462","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629166,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"463","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629165,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"464","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629165,"Open","actinomorphic",2585.49215560965,33,100,6.5,9,3.5,1,"tree","Perennial",12
"465","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629166,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"466","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629165,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"467","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629165,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"468","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629167,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"469","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629166,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"470","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629165,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"471","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629166,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"472","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629165,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"473","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629168,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"474","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629159,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"475","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629172,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"476","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629165,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"477","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629167,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"478","Laurales","Lauraceae","Cinnamomum","Cinnamomum verum","Hermaphrodite","self_incompatible","none",1.85917668629167,"Open","actinomorphic",2585.49215560964,33,100,6.5,9,3.5,1,"tree","Perennial",12
"479","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"480","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"481","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"482","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"483","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"484","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"485","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"486","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"487","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"488","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"489","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"490","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"491","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"492","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"493","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"494","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"495","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"496","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"497","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"498","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"499","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"500","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"501","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"502","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"503","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"504","Asterales","Asteraceae","Cirsium","Cirsium arvense","Dioecious","dioecious","none",0,"Open","actinomorphic",10,32,13.5,13.5,14,3,100,"herb","Perennial",0.9
"505","Asterales","Asteraceae","Cirsium","Cirsium eriophoroides","Hermaphrodite","self_incompatible","none",15.9069474199797,"Capitulum","actinomorphic",3,23,45,45,35,4,100,"herb","Perennial",0.9
"506","Asterales","Asteraceae","Cirsium","Cirsium eriophoroides","Hermaphrodite","self_incompatible","none",15.9069474199796,"Capitulum","actinomorphic",3,23,45,45,35,4,100,"herb","Perennial",0.9
"507","Asterales","Asteraceae","Cirsium","Cirsium eriophoroides","Hermaphrodite","self_incompatible","none",15.9069474199796,"Capitulum","actinomorphic",3,23,45,45,35,4,100,"herb","Perennial",0.9
"508","Asterales","Asteraceae","Cirsium","Cirsium eriophoroides","Hermaphrodite","self_incompatible","none",15.9069474199797,"Capitulum","actinomorphic",3,23,45,45,35,4,100,"herb","Perennial",0.9
"509","Asterales","Asteraceae","Cirsium","Cirsium eriophoroides","Hermaphrodite","self_incompatible","none",15.9069474199797,"Capitulum","actinomorphic",3,23,45,45,35,4,100,"herb","Perennial",0.9
"510","Asterales","Asteraceae","Cirsium","Cirsium palustre","Hermaphrodite","self_compatible","low",12,"Campanulate","actinomorphic",40,32,13,13,15,3,35,"herb","Short lived",1.15
"511","Asterales","Asteraceae","Cirsium","Cirsium palustre","Hermaphrodite","self_compatible","low",12,"Campanulate","actinomorphic",40,32,13,13,15,3,35,"herb","Short lived",1.15
"512","Asterales","Asteraceae","Cirsium","Cirsium pratense","Hermaphrodite","partially_self_compatible","low",16.3585482797649,"Capitulum","actinomorphic",15,32,27.5,27.5,22.5,10,100,"herb","Perennial",0.325
"513","Asterales","Asteraceae","Cirsium","Cirsium pratense","Hermaphrodite","partially_self_compatible","low",16.3585482797649,"Capitulum","actinomorphic",15,32,27.5,27.5,22.5,10,100,"herb","Perennial",0.325
"514","Asterales","Asteraceae","Cirsium","Cirsium pratense","Hermaphrodite","partially_self_compatible","low",16.3585482797649,"Capitulum","actinomorphic",15,32,27.5,27.5,22.5,10,100,"herb","Perennial",0.325
"515","Asterales","Asteraceae","Cirsium","Cirsium pratense","Hermaphrodite","partially_self_compatible","low",16.358548279765,"Capitulum","actinomorphic",15,32,27.5,27.5,22.5,10,100,"herb","Perennial",0.325
"516","Asterales","Asteraceae","Cirsium","Cirsium pratense","Hermaphrodite","partially_self_compatible","low",16.3585482797649,"Capitulum","actinomorphic",15,32,27.5,27.5,22.5,10,100,"herb","Perennial",0.325
"517","Asterales","Asteraceae","Cirsium","Cirsium vulgare","Hermaphrodite","self_incompatible","low",1,"Capitulum","actinomorphic",15,23,26,26,30,4.25,100,"herb","Short lived",1.15
"518","Malvales","Cistaceae","Cistus","Cistus albidus","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,50,50,7,3,94.78,"shrub","Perennial",0.5
"519","Malvales","Cistaceae","Cistus","Cistus albidus","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,50,50,7,3,94.78,"shrub","Perennial",0.5
"520","Malvales","Cistaceae","Cistus","Cistus albidus","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,50,50,7,3,94.78,"shrub","Perennial",0.5
"521","Malvales","Cistaceae","Cistus","Cistus albidus","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,50,50,7,3,94.78,"shrub","Perennial",0.5
"522","Malvales","Cistaceae","Cistus","Cistus albidus","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,50,50,7,3,94.78,"shrub","Perennial",0.5
"523","Malvales","Cistaceae","Cistus","Cistus albidus","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,50,50,7,3,94.78,"shrub","Perennial",0.5
"524","Malvales","Cistaceae","Cistus","Cistus albidus","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,50,50,7,3,94.78,"shrub","Perennial",0.5
"525","Malvales","Cistaceae","Cistus","Cistus albidus","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,50,50,7,3,94.78,"shrub","Perennial",0.5
"526","Malvales","Cistaceae","Cistus","Cistus albidus","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,50,50,7,3,94.78,"shrub","Perennial",0.5
"527","Malvales","Cistaceae","Cistus","Cistus albidus","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,50,50,7,3,94.78,"shrub","Perennial",0.5
"528","Malvales","Cistaceae","Cistus","Cistus albidus","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,50,50,7,3,94.78,"shrub","Perennial",0.5
"529","Malvales","Cistaceae","Cistus","Cistus albidus","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,50,50,7,3,94.78,"shrub","Perennial",0.5
"530","Malvales","Cistaceae","Cistus","Cistus albidus","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,50,50,7,3,94.78,"shrub","Perennial",0.5
"531","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450097,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"532","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450093,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"533","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450097,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"534","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450099,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"535","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450095,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"536","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450096,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"537","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450098,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"538","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450096,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"539","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450095,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"540","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450098,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"541","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450096,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"542","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450095,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"543","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450097,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"544","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450096,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"545","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450094,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"546","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450096,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"547","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450096,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"548","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450096,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"549","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450097,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"550","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450097,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"551","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450097,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"552","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450094,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"553","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450097,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"554","Malvales","Cistaceae","Cistus","Cistus crispus","Hermaphrodite","self_incompatible","none",8.84259493450095,"Open","actinomorphic",100,23,32.5,32.5,5.5,3.5,17.2,"shrub","Perennial",0.3
"555","Malvales","Cistaceae","Cistus","Cistus ladanifer","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,64,64,8.5,0.25,1038,"shrub","Perennial",1.75
"556","Malvales","Cistaceae","Cistus","Cistus ladanifer","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,64,64,8.5,0.25,1038,"shrub","Perennial",1.75
"557","Malvales","Cistaceae","Cistus","Cistus ladanifer","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,64,64,8.5,0.25,1038,"shrub","Perennial",1.75
"558","Malvales","Cistaceae","Cistus","Cistus ladanifer","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,64,64,8.5,0.25,1038,"shrub","Perennial",1.75
"559","Malvales","Cistaceae","Cistus","Cistus ladanifer","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,64,64,8.5,0.25,1038,"shrub","Perennial",1.75
"560","Malvales","Cistaceae","Cistus","Cistus ladanifer","Hermaphrodite","self_incompatible","none",0,"Open","actinomorphic",100,23,64,64,8.5,0.25,1038,"shrub","Perennial",1.75
