"","Species_all","Plant_species","guild","Id","Interaction","Z_scores","Order_all","Family_all","Genus_all","Breeding_system.x","IMPUTED_Compatibility.x","Autonomous_selfing_level.x","Autonomous_selfing_level_data_type","Autonomous_selfing_level_fruit_set.x","Flower_morphology.x","Flower_symmetry.x","Flowers_per_plant.x","Flowers_per_inflorescence.x","Floral_unit_width.x","Corolla_diameter_mean.x","Corolla_length_mean.x","STYLE_IMPUTED.x","OVULES_IMPUTED.x","life_form.x","lifespan.x","IMPUTED_plant_height_mean_m.x","Breeding_system.y","IMPUTED_Compatibility.y","Autonomous_selfing_level.y","Autonomous_selfing_level_fruit_set.y","Flower_morphology.y","Flower_symmetry.y","Flowers_per_plant.y","Flowers_per_inflorescence.y","Floral_unit_width.y","Corolla_diameter_mean.y","Corolla_length_mean.y","STYLE_IMPUTED.y","OVULES_IMPUTED.y","life_form.y","lifespan.y","IMPUTED_plant_height_mean_m.y","Clusters"
"1","Acantholippia seriphioides","Acantholippia seriphioides","Syrphids","15_2_peralta_2006_mendoza_site_2.csv",19,-0.0612726249942771,"Lamiales","Verbenaceae","Acantholippia","hermaphrodite","self_incompatible","none","qualitative","NA","tube","actinomorphic","10000","50","24","6","3","3","2","shrub","perennial","0.45","Hermaphrodite","self_incompatible","none",0.157999338496705,"Tube","actinomorphic",1.01949288586701,-0.0464767709383269,-0.387447440045062,-0.477649330078277,-0.473669129663493,-0.39019413343809,-0.128365779641535,"shrub","Perennial",-0.455822395865018,2
"2","Acantholippia seriphioides","Acantholippia seriphioides","Non-syrphids-diptera","15_2_peralta_2006_mendoza_site_2.csv",2,-0.630916560487946,"Lamiales","Verbenaceae","Acantholippia","hermaphrodite","self_incompatible","none","qualitative","NA","tube","actinomorphic","10000","50","24","6","3","3","2","shrub","perennial","0.45","Hermaphrodite","self_incompatible","none",0.157999338496705,"Tube","actinomorphic",1.01949288586701,-0.0464767709383269,-0.387447440045062,-0.477649330078277,-0.473669129663493,-0.39019413343809,-0.128365779641535,"shrub","Perennial",-0.455822395865018,2
"3","Acantholippia seriphioides","Acantholippia seriphioides","Lepidoptera","15_2_peralta_2006_mendoza_site_2.csv",1,-0.664425027281692,"Lamiales","Verbenaceae","Acantholippia","hermaphrodite","self_incompatible","none","qualitative","NA","tube","actinomorphic","10000","50","24","6","3","3","2","shrub","perennial","0.45","Hermaphrodite","self_incompatible","none",0.157999338496705,"Tube","actinomorphic",1.01949288586701,-0.0464767709383269,-0.387447440045062,-0.477649330078277,-0.473669129663493,-0.39019413343809,-0.128365779641535,"shrub","Perennial",-0.455822395865018,2
"4","Achillea millefolium","Achillea millefolium","Syrphids","2_1_dicks_2002_england_shelfanger.csv",4,-0.289085999904029,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"5","Achillea millefolium","Achillea millefolium","Non-syrphids-diptera","17_2_arroyo_correa_new_zealand_2019_2.csv",1,-0.396899046080779,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"6","Achillea millefolium","Achillea millefolium","Lepidoptera","17_1_arroyo_correa_new_zealand_2019_1.csv",8,-0.0198297827144454,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"7","Achillea millefolium","Achillea millefolium","Hymenoptera","6_1_inouye_1988_australia.csv",15,-0.00401028765614588,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"8","Achillea millefolium","Achillea millefolium","Hymenoptera","17_1_arroyo_correa_new_zealand_2019_1.csv",10,0.128893587643894,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"9","Achillea millefolium","Achillea millefolium","Hymenoptera","17_2_arroyo_correa_new_zealand_2019_2.csv",2,-0.339603908195103,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"10","Achillea millefolium","Achillea millefolium","Lepidoptera","17_3_arroyo_correa_new_zealand_2019_3.csv",18,0.703756962106782,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"11","Achillea millefolium","Achillea millefolium","Hymenoptera","17_3_arroyo_correa_new_zealand_2019_3.csv",30,1.53852634055305,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"12","Achillea millefolium","Achillea millefolium","Lepidoptera","2_1_dicks_2002_england_shelfanger.csv",3,-0.293985762614267,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"13","Achillea millefolium","Achillea millefolium","Apidae","17_1_arroyo_correa_new_zealand_2019_1.csv",4,-0.317276523431125,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"14","Achillea millefolium","Achillea millefolium","Syrphids","17_3_arroyo_correa_new_zealand_2019_3.csv",2,-0.409268875821572,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"15","Achillea millefolium","Achillea millefolium","Syrphids","17_2_arroyo_correa_new_zealand_2019_2.csv",5,-0.167718494538072,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"16","Achillea millefolium","Achillea millefolium","Syrphids","17_1_arroyo_correa_new_zealand_2019_1.csv",1,-0.540361578968635,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"17","Achillea millefolium","Achillea millefolium","Lepidoptera","17_2_arroyo_correa_new_zealand_2019_2.csv",7,-0.0531282187667185,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"18","Achillea millefolium","Achillea millefolium","Coleoptera","17_3_arroyo_correa_new_zealand_2019_3.csv",3,-0.33970476095105,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"19","Achillea millefolium","Achillea millefolium","Non-syrphids-diptera","17_1_arroyo_correa_new_zealand_2019_1.csv",13,0.351978643181404,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"20","Achillea millefolium","Achillea millefolium","Non-syrphids-diptera","2_1_dicks_2002_england_shelfanger.csv",2,-0.298885525324504,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"21","Achillea millefolium","Achillea millefolium","Non-syrphids-diptera","6_1_inouye_1988_australia.csv",1,-0.546735883787886,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"22","Achillea millefolium","Achillea millefolium","Non-syrphids-diptera","17_3_arroyo_correa_new_zealand_2019_3.csv",7,-0.0614483014689612,"Asterales","Asteraceae","Achillea","dioecious","dioecious","none","quantitative","0","capitulum","actinomorphic","200","25","35","2.1","2.4","2.5","15","herb","perennial","0.8","Dioecious","dioecious","none",-1.11276124921035,"Capitulum","actinomorphic",-0.209248677563866,-0.108895387917048,-0.140432197435571,-0.672183678010479,-0.509591567195333,-0.445367156490476,-0.120592486738411,"herb","Perennial",-0.354344675329948,6
"23","Achillea wilsoniana","Achillea wilsoniana","Non-syrphids-diptera","5_1_fang_2008_china.csv",21,-0.0676464197642201,"Asterales","Asteraceae","Achillea","hermaphrodite","self_incompatible","none","qualitative","NA","capitulum","actinomorphic","800","800","6","6","4","3","15","herb","perennial","0.65","Hermaphrodite","self_incompatible","none",-0.251290543124157,"Capitulum","actinomorphic",-0.134019602251772,1.8260817384233,-0.791654200678773,-0.477649330078277,-0.41379840044376,-0.39019413343809,-0.120592486738411,"herb","Perennial",-0.397835126987835,8
"24","Achillea wilsoniana","Achillea wilsoniana","Lepidoptera","5_1_fang_2008_china.csv",4,-0.454402542594963,"Asterales","Asteraceae","Achillea","hermaphrodite","self_incompatible","none","qualitative","NA","capitulum","actinomorphic","800","800","6","6","4","3","15","herb","perennial","0.65","Hermaphrodite","self_incompatible","none",-0.251290543124157,"Capitulum","actinomorphic",-0.134019602251772,1.8260817384233,-0.791654200678773,-0.477649330078277,-0.41379840044376,-0.39019413343809,-0.120592486738411,"herb","Perennial",-0.397835126987835,8
"25","Achillea wilsoniana","Achillea wilsoniana","Syrphids","5_1_fang_2008_china.csv",10,-0.317900381595877,"Asterales","Asteraceae","Achillea","hermaphrodite","self_incompatible","none","qualitative","NA","capitulum","actinomorphic","800","800","6","6","4","3","15","herb","perennial","0.65","Hermaphrodite","self_incompatible","none",-0.251290543124157,"Capitulum","actinomorphic",-0.134019602251772,1.8260817384233,-0.791654200678773,-0.477649330078277,-0.41379840044376,-0.39019413343809,-0.120592486738411,"herb","Perennial",-0.397835126987835,8
"26","Aciphylla glacialis","Aciphylla glacialis","Non-syrphids-diptera","6_1_inouye_1988_australia.csv",59,1.70169872875789,"Apiales","Apiaceae","Aciphylla","dioecious","dioecious","none","quantitative","0","dish","actinomorphic","1000","200","200","2.25","0.5","1","2","herb","perennial","0.42499999999999999","Dioecious","dioecious","none",-1.11276124921035,"Open","actinomorphic",-0.108943243814407,0.328034930933998,3.56479644170678,-0.664701587705394,-0.623345952712826,-0.610886225647633,-0.128365779641535,"herb","Perennial",-0.463070804474666,6
"27","Aciphylla simplicifolia","Aciphylla simplicifolia","Non-syrphids-diptera","6_1_inouye_1988_australia.csv",1,-0.546735883787886,"Apiales","Apiaceae","Aciphylla","dioecious","dioecious","none","quantitative","0","dish","actinomorphic","1000","1000","200","1.75","0.4","1","2","herb","perennial","0.3","Dioecious","dioecious","none",-1.11276124921035,"Open","actinomorphic",-0.108943243814407,2.32543067425307,3.56479644170678,-0.689641888722343,-0.6293330256348,-0.610886225647633,-0.128365779641535,"herb","Perennial",-0.499312847522905,6
"28","Acrothamnus montanus","Leucopogon montanus","Non-syrphids-diptera","6_1_inouye_1988_australia.csv",11,-0.159074743693786,"Ericales","Ericaceae","Acrothamnus","hermaphrodite","NA","NA","NA","NA","tube","actinomorphic","750","20","20","2.5","2.75","0.55000000000000004","4","shrub","perennial","0.35","Hermaphrodite","self_compatible","none",0.0517390780021744,"Tube","actinomorphic",-0.140288691861113,-0.121379111312792,-0.477271164630331,-0.652231437196919,-0.488636811968426,-0.66054194639478,-0.12716988842567,"shrub","Perennial",-0.484816030303609,2
"29","Acrothamnus montanus","Leucopogon montanus","Hymenoptera","6_1_inouye_1988_australia.csv",1,-0.546735883787886,"Ericales","Ericaceae","Acrothamnus","hermaphrodite","NA","NA","NA","NA","tube","actinomorphic","750","20","20","2.5","2.75","0.55000000000000004","4","shrub","perennial","0.35","Hermaphrodite","self_compatible","none",0.0517390780021744,"Tube","actinomorphic",-0.140288691861113,-0.121379111312792,-0.477271164630331,-0.652231437196919,-0.488636811968426,-0.66054194639478,-0.12716988842567,"shrub","Perennial",-0.484816030303609,2
"30","Actaea yunnanensis","Cimicifuga yunnanensis","Apidae","5_1_fang_2008_china.csv",13,-0.249649301096334,"Ranunculales","Ranunculaceae","Actaea","hermaphrodite","NA","NA","NA","NA","dish","actinomorphic","60","60","20","8","NA","1.5","1","herb","perennial","0.9","Hermaphrodite","self_compatible","none",0.0686168956816215,"Open","actinomorphic",-0.226802128470021,-0.0215093241468385,-0.477271164630331,-0.377888126010482,-0.104523315927337,-0.555713202595247,-0.128963725249467,"herb","Perennial",-0.325351040891357,11
"31","Actaea yunnanensis","Cimicifuga yunnanensis","Syrphids","5_1_fang_2008_china.csv",32,0.182607542067437,"Ranunculales","Ranunculaceae","Actaea","hermaphrodite","NA","NA","NA","NA","dish","actinomorphic","60","60","20","8","NA","1.5","1","herb","perennial","0.9","Hermaphrodite","self_compatible","none",0.0686168956816215,"Open","actinomorphic",-0.226802128470021,-0.0215093241468385,-0.477271164630331,-0.377888126010482,-0.104523315927337,-0.555713202595247,-0.128963725249467,"herb","Perennial",-0.325351040891357,11
"32","Actaea yunnanensis","Cimicifuga yunnanensis","Hymenoptera","5_1_fang_2008_china.csv",18,-0.135897500263763,"Ranunculales","Ranunculaceae","Actaea","hermaphrodite","NA","NA","NA","NA","dish","actinomorphic","60","60","20","8","NA","1.5","1","herb","perennial","0.9","Hermaphrodite","self_compatible","none",0.0686168956816215,"Open","actinomorphic",-0.226802128470021,-0.0215093241468385,-0.477271164630331,-0.377888126010482,-0.104523315927337,-0.555713202595247,-0.128963725249467,"herb","Perennial",-0.325351040891357,11
"33","Actaea yunnanensis","Cimicifuga yunnanensis","Non-syrphids-diptera","5_1_fang_2008_china.csv",47,0.523862944565151,"Ranunculales","Ranunculaceae","Actaea","hermaphrodite","NA","NA","NA","NA","dish","actinomorphic","60","60","20","8","NA","1.5","1","herb","perennial","0.9","Hermaphrodite","self_compatible","none",0.0686168956816215,"Open","actinomorphic",-0.226802128470021,-0.0215093241468385,-0.477271164630331,-0.377888126010482,-0.104523315927337,-0.555713202595247,-0.128963725249467,"herb","Perennial",-0.325351040891357,11
"34","Adenophora capillaris","Adenophora capillaris","Non-syrphids-diptera","5_1_fang_2008_china.csv",9,-0.340650741762391,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","8","campanulate","actinomorphic","30","30","12.5","12.5","14","20","152","herb","perennial","0.75","Hermaphrodite","self_incompatible","low",-0.632981890214809,"Campanulate","actinomorphic",-0.230563582235626,-0.0964116645213036,-0.645690648227711,-0.153425416857942,0.184908891753574,1.48568865034302,-0.0386739384516508,"herb","Perennial",-0.368841492549244,8
"35","Adenophora capillaris","Adenophora capillaris","Syrphids","5_1_fang_2008_china.csv",3,-0.477152902761477,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","8","campanulate","actinomorphic","30","30","12.5","12.5","14","20","152","herb","perennial","0.75","Hermaphrodite","self_incompatible","low",-0.632981890214809,"Campanulate","actinomorphic",-0.230563582235626,-0.0964116645213036,-0.645690648227711,-0.153425416857942,0.184908891753574,1.48568865034302,-0.0386739384516508,"herb","Perennial",-0.368841492549244,8
"36","Adenophora capillaris","Adenophora capillaris","Hymenoptera","5_1_fang_2008_china.csv",14,-0.22689894092982,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","8","campanulate","actinomorphic","30","30","12.5","12.5","14","20","152","herb","perennial","0.75","Hermaphrodite","self_incompatible","low",-0.632981890214809,"Campanulate","actinomorphic",-0.230563582235626,-0.0964116645213036,-0.645690648227711,-0.153425416857942,0.184908891753574,1.48568865034302,-0.0386739384516508,"herb","Perennial",-0.368841492549244,8
"37","Adenophora capillaris","Adenophora capillaris","Apidae","5_1_fang_2008_china.csv",52,0.637614745397722,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","8","campanulate","actinomorphic","30","30","12.5","12.5","14","20","152","herb","perennial","0.75","Hermaphrodite","self_incompatible","low",-0.632981890214809,"Campanulate","actinomorphic",-0.230563582235626,-0.0964116645213036,-0.645690648227711,-0.153425416857942,0.184908891753574,1.48568865034302,-0.0386739384516508,"herb","Perennial",-0.368841492549244,8
"38","Adenophora capillaris","Adenophora capillaris","Coleoptera","5_1_fang_2008_china.csv",2,-0.499903262927991,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","8","campanulate","actinomorphic","30","30","12.5","12.5","14","20","152","herb","perennial","0.75","Hermaphrodite","self_incompatible","low",-0.632981890214809,"Campanulate","actinomorphic",-0.230563582235626,-0.0964116645213036,-0.645690648227711,-0.153425416857942,0.184908891753574,1.48568865034302,-0.0386739384516508,"herb","Perennial",-0.368841492549244,8
"39","Adenophora jasionifolia","Adenophora jasionifolia","Syrphids","5_1_fang_2008_china.csv",9,-0.340650741762391,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","12","campanulate","actinomorphic","10","10","20","20","18.440000000000001","20","193","herb","perennial","0.45","Hermaphrodite","self_incompatible","low",-0.393092210717037,"Campanulate","actinomorphic",-0.233071218079363,-0.14634655810428,-0.477271164630331,0.220679098396291,0.45073492948919,1.48568865034302,-0.0141581685264159,"herb","Perennial",-0.455822395865018,8
"40","Adenophora jasionifolia","Adenophora jasionifolia","Hymenoptera","5_1_fang_2008_china.csv",8,-0.363401101928906,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","12","campanulate","actinomorphic","10","10","20","20","18.440000000000001","20","193","herb","perennial","0.45","Hermaphrodite","self_incompatible","low",-0.393092210717037,"Campanulate","actinomorphic",-0.233071218079363,-0.14634655810428,-0.477271164630331,0.220679098396291,0.45073492948919,1.48568865034302,-0.0141581685264159,"herb","Perennial",-0.455822395865018,8
"41","Adenophora jasionifolia","Adenophora jasionifolia","Non-syrphids-diptera","5_1_fang_2008_china.csv",3,-0.477152902761477,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","12","campanulate","actinomorphic","10","10","20","20","18.440000000000001","20","193","herb","perennial","0.45","Hermaphrodite","self_incompatible","low",-0.393092210717037,"Campanulate","actinomorphic",-0.233071218079363,-0.14634655810428,-0.477271164630331,0.220679098396291,0.45073492948919,1.48568865034302,-0.0141581685264159,"herb","Perennial",-0.455822395865018,8
"42","Adenophora jasionifolia","Adenophora jasionifolia","Apidae","5_1_fang_2008_china.csv",76,1.18362338939406,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","12","campanulate","actinomorphic","10","10","20","20","18.440000000000001","20","193","herb","perennial","0.45","Hermaphrodite","self_incompatible","low",-0.393092210717037,"Campanulate","actinomorphic",-0.233071218079363,-0.14634655810428,-0.477271164630331,0.220679098396291,0.45073492948919,1.48568865034302,-0.0141581685264159,"herb","Perennial",-0.455822395865018,8
"43","Adenophora khasiana","Adenophora khasiana","Non-syrphids-diptera","5_1_fang_2008_china.csv",5,-0.431652182428448,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","12","campanulate","actinomorphic","100","100","35","35","20.59","24","356","herb","perennial","0.9","Hermaphrodite","self_incompatible","low",-0.393092210717037,"Campanulate","actinomorphic",-0.221786856782548,0.0783604630191149,-0.140432197435571,0.968888128904758,0.579456997311616,1.92707283476211,0.0833069655665911,"herb","Perennial",-0.325351040891357,8
"44","Adenophora khasiana","Adenophora khasiana","Hymenoptera","5_1_fang_2008_china.csv",12,-0.272399661262848,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","12","campanulate","actinomorphic","100","100","35","35","20.59","24","356","herb","perennial","0.9","Hermaphrodite","self_incompatible","low",-0.393092210717037,"Campanulate","actinomorphic",-0.221786856782548,0.0783604630191149,-0.140432197435571,0.968888128904758,0.579456997311616,1.92707283476211,0.0833069655665911,"herb","Perennial",-0.325351040891357,8
"45","Adenophora khasiana","Adenophora khasiana","Syrphids","5_1_fang_2008_china.csv",6,-0.408901822261934,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","12","campanulate","actinomorphic","100","100","35","35","20.59","24","356","herb","perennial","0.9","Hermaphrodite","self_incompatible","low",-0.393092210717037,"Campanulate","actinomorphic",-0.221786856782548,0.0783604630191149,-0.140432197435571,0.968888128904758,0.579456997311616,1.92707283476211,0.0833069655665911,"herb","Perennial",-0.325351040891357,8
"46","Adenophora khasiana","Adenophora khasiana","Coleoptera","5_1_fang_2008_china.csv",5,-0.431652182428448,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","12","campanulate","actinomorphic","100","100","35","35","20.59","24","356","herb","perennial","0.9","Hermaphrodite","self_incompatible","low",-0.393092210717037,"Campanulate","actinomorphic",-0.221786856782548,0.0783604630191149,-0.140432197435571,0.968888128904758,0.579456997311616,1.92707283476211,0.0833069655665911,"herb","Perennial",-0.325351040891357,8
"47","Adenophora khasiana","Adenophora khasiana","Apidae","5_1_fang_2008_china.csv",62,0.865118347062865,"Asterales","Campanulaceae","Adenophora","hermaphrodite","self_incompatible","low","quantitative","12","campanulate","actinomorphic","100","100","35","35","20.59","24","356","herb","perennial","0.9","Hermaphrodite","self_incompatible","low",-0.393092210717037,"Campanulate","actinomorphic",-0.221786856782548,0.0783604630191149,-0.140432197435571,0.968888128904758,0.579456997311616,1.92707283476211,0.0833069655665911,"herb","Perennial",-0.325351040891357,8
"48","Aeschynomene mollicula","Aeschynomene mollicula","Apidae","10_1_souza_2017_brazil_chaco.csv",56,0.0627296889536503,"Fabales","Fabaceae","Aeschynomene","hermaphrodite","self_compatible","NA","NA","NA","papilionaceous","zygomorphic","5","5","2.1","2.1","7.1","5","15","shrub","perennial","1","Hermaphrodite","self_compatible","high",0.690418908280967,"Papilionaceous","zygomorphic",-0.233698127040297,-0.158830281500024,-0.879232332149411,-0.672183678010479,-0.228199139862586,-0.169502041228547,-0.120592486738411,"shrub","Perennial",-0.296357406452765,10
"49","Agarista salicifolia","Agauria salicifolia","Syrphids","14_2_kaiser-bunbury_2010_mauritius_restored.csv",1,-0.468926675109103,"Ericales","Ericaceae","Agarista","hermaphrodite","self_compatible","NA","NA","NA","tube","actinomorphic","2000","30","10","4.5","8.5","7","7","tree","perennial","10.45","Hermaphrodite","self_compatible","none",-0.156118744196341,"Tube","actinomorphic",0.0164385483724171,-0.0964116645213036,-0.701830476093504,-0.552470233129124,-0.14438011895496,0.0511900509809957,-0.125376051601872,"tree","Perennial",2.44354104799412,5
"50","Agarista salicifolia","Agauria salicifolia","Non-syrphids-diptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",3,-0.394272941079321,"Ericales","Ericaceae","Agarista","hermaphrodite","self_compatible","NA","NA","NA","tube","actinomorphic","2000","30","10","4.5","8.5","7","7","tree","perennial","10.45","Hermaphrodite","self_compatible","none",-0.156118744196341,"Tube","actinomorphic",0.0164385483724171,-0.0964116645213036,-0.701830476093504,-0.552470233129124,-0.14438011895496,0.0511900509809957,-0.125376051601872,"tree","Perennial",2.44354104799412,5
