"","Plant_species","bee_family","Id","Interaction"
"654","Cistus salvifolius","Andrenidae","12_10_bartomeus_spain_2008_Lasmulas_unp.csv",0
"655","Cistus salvifolius","Andrenidae","12_12_bartomeus_spain_2008_PinaresdeHinojos_unp.csv",0
"656","Cistus salvifolius","Andrenidae","12_13_bartomeus_spain_2008_Pinodelcuervo_unp.csv",4
"657","Cistus salvifolius","Andrenidae","12_14_bartomeus_spain_2008_Urbanizaciones_unp.csv",0
"658","Cistus salvifolius","Andrenidae","12_15_bartomeus_spain_2008_Villamanriqueeste_unp.csv",12
"659","Cistus salvifolius","Andrenidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",5
"660","Cistus salvifolius","Andrenidae","12_3_bartomeus_spain_2008_Bonares_unp.csv",7
"661","Cistus salvifolius","Andrenidae","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv",0
"662","Cistus salvifolius","Andrenidae","12_5_bartomeus_spain_2008_Elpinar_unp.csv",0
"663","Cistus salvifolius","Andrenidae","12_6_bartomeus_spain_2008_Elpozo_unp.csv",4
"664","Cistus salvifolius","Andrenidae","12_7_bartomeus_spain_2008_Esparragal_unp.csv",1
"665","Cistus salvifolius","Andrenidae","12_8_bartomeus_spain_2008_LaCunya_unp.csv",0
"666","Cistus salvifolius","Andrenidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",8
"667","Cistus salvifolius","Apidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1
"668","Cistus salvifolius","Apidae","1_4_bartomeus_spain_2008_medca_2_3.csv",0
"669","Cistus salvifolius","Apidae","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv",5
"670","Cistus salvifolius","Apidae","12_10_bartomeus_spain_2008_Lasmulas_unp.csv",0
"671","Cistus salvifolius","Apidae","12_12_bartomeus_spain_2008_PinaresdeHinojos_unp.csv",7
"672","Cistus salvifolius","Apidae","12_13_bartomeus_spain_2008_Pinodelcuervo_unp.csv",3
"673","Cistus salvifolius","Apidae","12_14_bartomeus_spain_2008_Urbanizaciones_unp.csv",2
"674","Cistus salvifolius","Apidae","12_15_bartomeus_spain_2008_Villamanriqueeste_unp.csv",0
"675","Cistus salvifolius","Apidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",11
"676","Cistus salvifolius","Apidae","12_2_bartomeus_spain_2008_ConventodelaLuz_unp.csv",0
"677","Cistus salvifolius","Apidae","12_3_bartomeus_spain_2008_Bonares_unp.csv",2
"678","Cistus salvifolius","Apidae","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv",3
"679","Cistus salvifolius","Apidae","12_5_bartomeus_spain_2008_Elpinar_unp.csv",0
"680","Cistus salvifolius","Apidae","12_6_bartomeus_spain_2008_Elpozo_unp.csv",0
"681","Cistus salvifolius","Apidae","12_7_bartomeus_spain_2008_Esparragal_unp.csv",0
"682","Cistus salvifolius","Apidae","12_8_bartomeus_spain_2008_LaCunya_unp.csv",1
"683","Cistus salvifolius","Apidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"684","Cistus salvifolius","Colletidae","1_3_bartomeus_spain_2008_medca_1_2.csv",0
"685","Cistus salvifolius","Colletidae","1_4_bartomeus_spain_2008_medca_2_3.csv",0
"686","Cistus salvifolius","Colletidae","12_12_bartomeus_spain_2008_PinaresdeHinojos_unp.csv",6
"687","Cistus salvifolius","Colletidae","12_14_bartomeus_spain_2008_Urbanizaciones_unp.csv",0
"688","Cistus salvifolius","Colletidae","12_3_bartomeus_spain_2008_Bonares_unp.csv",0
"689","Cistus salvifolius","Colletidae","12_6_bartomeus_spain_2008_Elpozo_unp.csv",1
"690","Cistus salvifolius","Colletidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"691","Cistus salvifolius","Halictidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1
"692","Cistus salvifolius","Halictidae","1_4_bartomeus_spain_2008_medca_2_3.csv",0
"693","Cistus salvifolius","Halictidae","12_10_bartomeus_spain_2008_Lasmulas_unp.csv",0
"694","Cistus salvifolius","Halictidae","12_12_bartomeus_spain_2008_PinaresdeHinojos_unp.csv",6
"695","Cistus salvifolius","Halictidae","12_13_bartomeus_spain_2008_Pinodelcuervo_unp.csv",0
"696","Cistus salvifolius","Halictidae","12_14_bartomeus_spain_2008_Urbanizaciones_unp.csv",6
"697","Cistus salvifolius","Halictidae","12_15_bartomeus_spain_2008_Villamanriqueeste_unp.csv",0
"698","Cistus salvifolius","Halictidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",1
"699","Cistus salvifolius","Halictidae","12_3_bartomeus_spain_2008_Bonares_unp.csv",1
"700","Cistus salvifolius","Halictidae","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv",0
"701","Cistus salvifolius","Halictidae","12_6_bartomeus_spain_2008_Elpozo_unp.csv",1
"702","Cistus salvifolius","Halictidae","12_7_bartomeus_spain_2008_Esparragal_unp.csv",7
"703","Cistus salvifolius","Halictidae","12_8_bartomeus_spain_2008_LaCunya_unp.csv",3
"704","Cistus salvifolius","Halictidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"705","Cistus salvifolius","Megachilidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1
"706","Cistus salvifolius","Megachilidae","1_4_bartomeus_spain_2008_medca_2_3.csv",0
"707","Cistus salvifolius","Megachilidae","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv",0
"708","Cistus salvifolius","Megachilidae","12_14_bartomeus_spain_2008_Urbanizaciones_unp.csv",0
"709","Cistus salvifolius","Megachilidae","12_3_bartomeus_spain_2008_Bonares_unp.csv",0
"710","Cistus salvifolius","Megachilidae","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv",0
"711","Cistus salvifolius","Megachilidae","12_7_bartomeus_spain_2008_Esparragal_unp.csv",0
"712","Cistus salvifolius","Megachilidae","12_8_bartomeus_spain_2008_LaCunya_unp.csv",2
"713","Cistus salvifolius","Megachilidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"714","Cistus salvifolius","Melittidae","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv",0
"715","Cistus salvifolius","Melittidae","12_10_bartomeus_spain_2008_Lasmulas_unp.csv",0
"716","Cistus salvifolius","Melittidae","12_12_bartomeus_spain_2008_PinaresdeHinojos_unp.csv",2
"717","Cistus salvifolius","Melittidae","12_13_bartomeus_spain_2008_Pinodelcuervo_unp.csv",0
"718","Cistus salvifolius","Melittidae","12_14_bartomeus_spain_2008_Urbanizaciones_unp.csv",1
"719","Cistus salvifolius","Melittidae","12_15_bartomeus_spain_2008_Villamanriqueeste_unp.csv",3
"720","Cistus salvifolius","Melittidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",2
"721","Cistus salvifolius","Melittidae","12_3_bartomeus_spain_2008_Bonares_unp.csv",0
"722","Cistus salvifolius","Melittidae","12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp.csv",0
"723","Cistus salvifolius","Melittidae","12_6_bartomeus_spain_2008_Elpozo_unp.csv",0
"724","Cistus salvifolius","Melittidae","12_7_bartomeus_spain_2008_Esparragal_unp.csv",0
"725","Cistus salvifolius","Melittidae","12_8_bartomeus_spain_2008_LaCunya_unp.csv",0
"726","Cistus salvifolius","Melittidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"727","Claoxylon linostachys","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"728","Claytonia virginica","Andrenidae","16_1_burkle_usa_2013.csv",665
"729","Claytonia virginica","Apidae","16_1_burkle_usa_2013.csv",29
"730","Claytonia virginica","Colletidae","16_1_burkle_usa_2013.csv",67
"731","Claytonia virginica","Halictidae","16_1_burkle_usa_2013.csv",126
"732","Claytonia virginica","Megachilidae","16_1_burkle_usa_2013.csv",0
"733","Cleistocactus baumannii","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"734","Cleistocactus baumannii","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"735","Cleistocactus baumannii","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"736","Cleistocactus baumannii","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"737","Cleistocactus baumannii","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"738","Clematis akebioides","Apidae","5_1_fang_2008_china.csv",108
"739","Clematis akebioides","Colletidae","5_1_fang_2008_china.csv",0
"740","Clematis akebioides","Halictidae","5_1_fang_2008_china.csv",0
"741","Clematis montevidensis","Andrenidae","15_2_peralta_2006_mendoza_site_2.csv",0
"742","Clematis montevidensis","Andrenidae","15_4_peralta_2006_mendoza_site_4.csv",0
"743","Clematis montevidensis","Apidae","15_2_peralta_2006_mendoza_site_2.csv",0
"744","Clematis montevidensis","Apidae","15_4_peralta_2006_mendoza_site_4.csv",0
"745","Clematis montevidensis","Colletidae","15_2_peralta_2006_mendoza_site_2.csv",0
"746","Clematis montevidensis","Colletidae","15_4_peralta_2006_mendoza_site_4.csv",0
"747","Clematis montevidensis","Halictidae","15_2_peralta_2006_mendoza_site_2.csv",0
"748","Clematis montevidensis","Halictidae","15_4_peralta_2006_mendoza_site_4.csv",0
"749","Clematis montevidensis","Megachilidae","15_2_peralta_2006_mendoza_site_2.csv",0
"750","Clematis montevidensis","Megachilidae","15_4_peralta_2006_mendoza_site_4.csv",0
"751","Cleome guianensis","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"752","Cleome guianensis","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"753","Cleome guianensis","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"754","Cleome guianensis","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"755","Cleome guianensis","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"756","Clinopodium repens","Apidae","5_1_fang_2008_china.csv",40
"757","Clinopodium repens","Colletidae","5_1_fang_2008_china.csv",0
"758","Clinopodium repens","Halictidae","5_1_fang_2008_china.csv",0
"759","Cnidoscolus urens","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"760","Cnidoscolus urens","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"761","Cnidoscolus urens","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"762","Cnidoscolus urens","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"763","Cnidoscolus urens","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"764","Coccoloba guaranitica","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"765","Coccoloba guaranitica","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"766","Coccoloba guaranitica","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"767","Coccoloba guaranitica","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"768","Coccoloba guaranitica","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"769","Codonopsis convolvulacea","Apidae","5_1_fang_2008_china.csv",0
"770","Codonopsis convolvulacea","Colletidae","5_1_fang_2008_china.csv",0
"771","Codonopsis convolvulacea","Halictidae","5_1_fang_2008_china.csv",1
"772","Coffea macrocarpa","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"773","Coffea mauritiana","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"774","Colea seychellarum","Apidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",0
"775","Colea seychellarum","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"776","Colea seychellarum","Halictidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",1
"777","Colea seychellarum","Halictidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",0
"778","Colea seychellarum","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"779","Colea seychellarum","Megachilidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"780","Commelina nudiflora","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"781","Commelina nudiflora","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"782","Commelina nudiflora","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"783","Commelina nudiflora","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"784","Commelina nudiflora","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"785","Condalia microphylla","Andrenidae","15_2_peralta_2006_mendoza_site_2.csv",0
"786","Condalia microphylla","Andrenidae","15_3_peralta_2006_mendoza_site_3.csv",0
"787","Condalia microphylla","Andrenidae","15_4_peralta_2006_mendoza_site_4.csv",0
"788","Condalia microphylla","Apidae","15_2_peralta_2006_mendoza_site_2.csv",0
"789","Condalia microphylla","Apidae","15_3_peralta_2006_mendoza_site_3.csv",0
"790","Condalia microphylla","Apidae","15_4_peralta_2006_mendoza_site_4.csv",0
"791","Condalia microphylla","Colletidae","15_2_peralta_2006_mendoza_site_2.csv",0
"792","Condalia microphylla","Colletidae","15_3_peralta_2006_mendoza_site_3.csv",0
"793","Condalia microphylla","Colletidae","15_4_peralta_2006_mendoza_site_4.csv",0
"794","Condalia microphylla","Halictidae","15_2_peralta_2006_mendoza_site_2.csv",0
"795","Condalia microphylla","Halictidae","15_3_peralta_2006_mendoza_site_3.csv",0
"796","Condalia microphylla","Halictidae","15_4_peralta_2006_mendoza_site_4.csv",0
"797","Condalia microphylla","Megachilidae","15_2_peralta_2006_mendoza_site_2.csv",0
"798","Condalia microphylla","Megachilidae","15_3_peralta_2006_mendoza_site_3.csv",0
"799","Condalia microphylla","Megachilidae","15_4_peralta_2006_mendoza_site_4.csv",0
"800","Convolvulus althaeoides","Andrenidae","1_1_bartomeus_spain_2008_batca_1_2.csv",0
"801","Convolvulus althaeoides","Andrenidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",0
"802","Convolvulus althaeoides","Andrenidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",1
"803","Convolvulus althaeoides","Apidae","1_1_bartomeus_spain_2008_batca_1_2.csv",0
"804","Convolvulus althaeoides","Apidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",0
"805","Convolvulus althaeoides","Apidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",0
"806","Convolvulus althaeoides","Colletidae","1_1_bartomeus_spain_2008_batca_1_2.csv",0
"807","Convolvulus althaeoides","Colletidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",0
"808","Convolvulus althaeoides","Colletidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",0
"809","Convolvulus althaeoides","Halictidae","1_1_bartomeus_spain_2008_batca_1_2.csv",0
"810","Convolvulus althaeoides","Halictidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",2
"811","Convolvulus althaeoides","Halictidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",1
"812","Convolvulus althaeoides","Megachilidae","1_1_bartomeus_spain_2008_batca_1_2.csv",0
"813","Convolvulus althaeoides","Megachilidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",0
"814","Convolvulus althaeoides","Megachilidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",0
"815","Convolvulus arvensis","Andrenidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",1
"816","Convolvulus arvensis","Andrenidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",1
"817","Convolvulus arvensis","Andrenidae","12_5_bartomeus_spain_2008_Elpinar_unp.csv",0
"818","Convolvulus arvensis","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"819","Convolvulus arvensis","Apidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",0
"820","Convolvulus arvensis","Apidae","12_5_bartomeus_spain_2008_Elpinar_unp.csv",4
"821","Convolvulus arvensis","Colletidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"822","Convolvulus arvensis","Halictidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"823","Convolvulus arvensis","Halictidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",0
"824","Convolvulus arvensis","Megachilidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",11
"825","Convolvulus arvensis","Melittidae","12_16_bartomeus_spain_2008_Villamanriquesur_unp.csv",0
"826","Cordemoya integrifolia","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"827","Corokia cotoneaster","Apidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"828","Corokia cotoneaster","Apidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"829","Corokia cotoneaster","Colletidae","17_1_arroyo_correa_new_zealand_2019_1.csv",1
"830","Corokia cotoneaster","Colletidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"831","Corokia cotoneaster","Halictidae","17_1_arroyo_correa_new_zealand_2019_1.csv",1
"832","Corokia cotoneaster","Halictidae","17_2_arroyo_correa_new_zealand_2019_2.csv",5
"833","Craspedia sp.","Colletidae","6_1_inouye_1988_australia.csv",0
"834","Craspedia sp.","Halictidae","6_1_inouye_1988_australia.csv",7
"835","Craterispermum microdon","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"836","Craterispermum microdon","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",31
"837","Craterispermum microdon","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",18
"838","Craterispermum microdon","Megachilidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"839","Craterispermum microdon","Megachilidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"840","Crepis capillaris","Apidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"841","Crepis capillaris","Apidae","17_2_arroyo_correa_new_zealand_2019_2.csv",1
"842","Crepis capillaris","Apidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"843","Crepis capillaris","Colletidae","17_1_arroyo_correa_new_zealand_2019_1.csv",17
"844","Crepis capillaris","Colletidae","17_2_arroyo_correa_new_zealand_2019_2.csv",4
"845","Crepis capillaris","Colletidae","17_3_arroyo_correa_new_zealand_2019_3.csv",2
"846","Crepis capillaris","Halictidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"847","Crepis capillaris","Halictidae","17_2_arroyo_correa_new_zealand_2019_2.csv",15
"848","Crepis capillaris","Halictidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"849","Crithmum maritimum","Apidae","8_1_olesen_2002_azores.csv",0
"850","Croton fothergillifolius","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"851","Croton sp.1","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"852","Croton sp.1","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"853","Croton sp.1","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"854","Croton sp.1","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"855","Croton sp.1","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"856","Croton sp.2","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"857","Croton sp.2","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"858","Croton sp.2","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"859","Croton sp.2","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"860","Croton sp.2","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"861","Cuphea thymoides","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"862","Cuphea thymoides","Apidae","10_1_souza_2017_brazil_chaco.csv",2
"863","Cuphea thymoides","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"864","Cuphea thymoides","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"865","Cuphea thymoides","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"866","Cyananthus delavayi","Apidae","5_1_fang_2008_china.csv",0
"867","Cyananthus delavayi","Colletidae","5_1_fang_2008_china.csv",0
"868","Cyananthus delavayi","Halictidae","5_1_fang_2008_china.csv",2
"869","Cynoglossum amabile","Apidae","5_1_fang_2008_china.csv",123
"870","Cynoglossum amabile","Colletidae","5_1_fang_2008_china.csv",0
"871","Cynoglossum amabile","Halictidae","5_1_fang_2008_china.csv",4
"872","Daucus carota","Andrenidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",2
"873","Daucus carota","Andrenidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",8
"874","Daucus carota","Andrenidae","1_6_bartomeus_spain_2008_selop_1_2.csv",0
"875","Daucus carota","Apidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",0
"876","Daucus carota","Apidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",0
"877","Daucus carota","Apidae","1_6_bartomeus_spain_2008_selop_1_2.csv",0
"878","Daucus carota","Apidae","5_1_fang_2008_china.csv",0
"879","Daucus carota","Apidae","8_1_olesen_2002_azores.csv",0
"880","Daucus carota","Colletidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",3
"881","Daucus carota","Colletidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",2
"882","Daucus carota","Colletidae","1_6_bartomeus_spain_2008_selop_1_2.csv",0
"883","Daucus carota","Colletidae","5_1_fang_2008_china.csv",0
"884","Daucus carota","Halictidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",7
"885","Daucus carota","Halictidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",5
"886","Daucus carota","Halictidae","1_6_bartomeus_spain_2008_selop_1_2.csv",1
"887","Daucus carota","Halictidae","5_1_fang_2008_china.csv",6
"888","Daucus carota","Megachilidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",0
"889","Daucus carota","Megachilidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",0
"890","Daucus carota","Megachilidae","1_6_bartomeus_spain_2008_selop_1_2.csv",0
"891","Deckenia nobilis","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"892","Deckenia nobilis","Apidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",0
"893","Deckenia nobilis","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"894","Deckenia nobilis","Apidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",0
"895","Deckenia nobilis","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",49
"896","Deckenia nobilis","Halictidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",30
"897","Deckenia nobilis","Halictidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",18
"898","Deckenia nobilis","Halictidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",23
"899","Deckenia nobilis","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"900","Deckenia nobilis","Megachilidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",3
"901","Deckenia nobilis","Megachilidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"902","Deckenia nobilis","Megachilidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",0
"903","Delphinium tricorne","Andrenidae","16_1_burkle_usa_2013.csv",0
"904","Delphinium tricorne","Apidae","16_1_burkle_usa_2013.csv",27
"905","Delphinium tricorne","Colletidae","16_1_burkle_usa_2013.csv",0
"906","Delphinium tricorne","Halictidae","16_1_burkle_usa_2013.csv",8
"907","Delphinium tricorne","Megachilidae","16_1_burkle_usa_2013.csv",0
"908","Dentaria laciniata","Andrenidae","16_1_burkle_usa_2013.csv",23
"909","Dentaria laciniata","Apidae","16_1_burkle_usa_2013.csv",19
"910","Dentaria laciniata","Colletidae","16_1_burkle_usa_2013.csv",6
"911","Dentaria laciniata","Halictidae","16_1_burkle_usa_2013.csv",7
"912","Dentaria laciniata","Megachilidae","16_1_burkle_usa_2013.csv",2
"913","Dianthus armeria","Apidae","17_2_arroyo_correa_new_zealand_2019_2.csv",1
"914","Dianthus armeria","Colletidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"915","Dianthus armeria","Halictidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"916","Dianthus caryophillus","Andrenidae","1_6_bartomeus_spain_2008_selop_1_2.csv",0
"917","Dianthus caryophillus","Apidae","1_6_bartomeus_spain_2008_selop_1_2.csv",0
"918","Dianthus caryophillus","Colletidae","1_6_bartomeus_spain_2008_selop_1_2.csv",0
"919","Dianthus caryophillus","Halictidae","1_6_bartomeus_spain_2008_selop_1_2.csv",0
"920","Dianthus caryophillus","Megachilidae","1_6_bartomeus_spain_2008_selop_1_2.csv",0
"921","Diapensia lapponica","Apidae","4_1_elberling_sweeden_1999.csv",0
"922","Dicentra cucullaria","Andrenidae","16_1_burkle_usa_2013.csv",4
"923","Dicentra cucullaria","Apidae","16_1_burkle_usa_2013.csv",9
"924","Dicentra cucullaria","Colletidae","16_1_burkle_usa_2013.csv",0
"925","Dicentra cucullaria","Halictidae","16_1_burkle_usa_2013.csv",0
"926","Dicentra cucullaria","Megachilidae","16_1_burkle_usa_2013.csv",0
"927","Digitalis purpurea","Apidae","17_1_arroyo_correa_new_zealand_2019_1.csv",2
"928","Digitalis purpurea","Apidae","17_2_arroyo_correa_new_zealand_2019_2.csv",2
"929","Digitalis purpurea","Colletidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"930","Digitalis purpurea","Colletidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"931","Digitalis purpurea","Halictidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"932","Digitalis purpurea","Halictidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"933","Dillenia ferruginea","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",1
"934","Dillenia ferruginea","Apidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",1
"935","Dillenia ferruginea","Apidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",1
"936","Dillenia ferruginea","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",1
"937","Dillenia ferruginea","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"938","Dillenia ferruginea","Apidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",0
"939","Dillenia ferruginea","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",2
"940","Dillenia ferruginea","Apidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",1
"941","Dillenia ferruginea","Apidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",1
"942","Dillenia ferruginea","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",14
"943","Dillenia ferruginea","Halictidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",30
"944","Dillenia ferruginea","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",22
"945","Dillenia ferruginea","Halictidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",6
"946","Dillenia ferruginea","Halictidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",41
"947","Dillenia ferruginea","Halictidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",18
"948","Dillenia ferruginea","Halictidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"949","Dillenia ferruginea","Halictidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",25
"950","Dillenia ferruginea","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",40
"951","Dillenia ferruginea","Halictidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",24
"952","Dillenia ferruginea","Halictidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",5
"953","Dillenia ferruginea","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"954","Dillenia ferruginea","Megachilidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
